CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CTPR,OCCP_GRP_1,TOTALPREM,WEDD_YN,MATE_OCCP_GRP_1,CHLD_CNT,LTBN_CHLD_AGE,MAX_PRM,CUST_INCM,RCBASE_HSHD_INCM,JPBASE_HSHD_INCM
5605,1,N,1,4,25972,20.0,N,경기,사무직,0.0,Y,주부,2.0,1.0,0.0,4693.0,7722,4693.0
1737,1,Y,1,1,4936,99.0,N,전남,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
17669,1,N,2,2,5416,12.0,N,울산,기타,0.0,N,n,0.0,0.0,0.0,0.0,3341,5528.0
14863,1,N,1,1,4878,12.0,N,전북,기타,0.0,N,n,0.0,0.0,0.0,0.0,2821,2789.0
21480,1,N,2,3,0,20.0,N,충북,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
4775,1,N,1,7,11512,12.0,N,서울,기타,5510258.0,Y,주부,0.0,0.0,0.0,0.0,1879,3552.0
18712,2,,1,5,8888,20.0,N,서울,제조업,2328000.0,Y,주부,2.0,1.0,0.0,4660.0,4750,4660.0
8903,2,,2,0,1976,13.0,N,전남,기타,0.0,N,n,0.0,0.0,0.0,0.0,3510,3498.0
19651,1,Y,1,6,11910,40.0,N,인천,제조업,0.0,Y,주부,1.0,3.0,0.0,4573.0,5089,4573.0
2462,1,N,1,7,13869,13.0,N,서울,서비스,0.0,Y,주부,0.0,0.0,0.0,0.0,1715,3938.0
8189,1,N,1,1,4444,20.0,N,강원,기타,0.0,N,n,0.0,0.0,0.0,0.0,2626,2584.0
2100,1,N,2,0,38888,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,9999,0.0
15006,1,N,2,3,21944,20.0,N,광주,전문직,0.0,Y,사무직,2.0,0.0,0.0,3298.0,6113,7211.0
18731,1,N,2,5,13333,20.0,N,부산,주부,368480.0,Y,서비스,1.0,2.0,0.0,0.0,4232,4873.0
21631,1,N,1,2,7083,20.0,N,대전,기타,0.0,N,n,0.0,0.0,0.0,0.0,2620,2613.0
17405,2,,1,1,7336,99.0,N,강원,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
5939,1,N,1,2,22638,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,6093,5967.0
13002,1,Y,2,2,155884,11.0,N,서울,기타,2400602.0,N,n,0.0,0.0,0.0,0.0,15272,15071.0
15074,1,N,1,1,16111,20.0,N,인천,기타,0.0,N,n,0.0,0.0,0.0,0.0,6251,6213.0
22293,1,N,1,2,78333,20.0,N,서울,기타,0.0,N,n,0.0,0.0,0.0,0.0,12326,12347.0
3442,1,N,1,3,15972,20.0,N,경남,기타,6165780.0,N,n,0.0,0.0,0.0,0.0,4782,6030.0
261,1,N,1,7,43813,12.0,N,서울,기타,0.0,Y,1차산업,0.0,0.0,0.0,0.0,3683,3415.0
9128,1,N,1,1,0,20.0,N,전북,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
18551,1,N,1,5,21666,20.0,N,경기,자영업,0.0,Y,자영업,2.0,2.0,0.0,5242.0,9019,11910.0
1618,1,N,2,3,19166,20.0,N,충남,사무직,0.0,Y,사무직,0.0,0.0,0.0,3335.0,5325,7017.0
13385,1,N,1,4,31944,20.0,N,경기,사무직,470040.0,Y,n,1.0,1.0,0.0,5555.0,9836,9802.0
19362,1,N,2,2,4052,12.0,N,부산,기타,0.0,N,n,0.0,0.0,0.0,0.0,3262,3244.0
15910,1,N,1,6,13194,20.0,N,대구,제조업,0.0,Y,자영업,0.0,0.0,0.0,4322.930232558139,3648,5752.0
8157,1,N,2,2,3948,13.0,N,부산,기타,0.0,N,n,0.0,0.0,0.0,0.0,3250,3210.0
5783,1,N,1,3,20277,20.0,N,대구,전문직,0.0,N,n,0.0,0.0,0.0,3928.0,5870,3928.0
8167,1,N,2,2,4166,30.0,N,대전,기타,0.0,N,n,0.0,0.0,0.0,0.0,2409,2409.0
17832,1,N,2,0,21111,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,6982,6982.0
2404,2,,1,1,11111,30.0,N,강원,기타,0.0,N,n,0.0,0.0,0.0,0.0,4306,4261.0
12398,1,N,1,3,7067,12.0,N,인천,기타,167500.0,N,n,0.0,0.0,0.0,0.0,3590,3570.0
22139,2,,2,3,12125,99.0,N,경남,주부,0.0,Y,제조업,1.0,0.0,0.0,0.0,0,3804.0
19701,1,N,1,3,19305,20.0,N,전북,기타,0.0,N,n,0.0,0.0,0.0,0.0,5987,5987.0
6773,1,N,1,6,9978,40.0,N,울산,자영업,60248751.0,Y,서비스,1.0,2.0,0.0,4813.8378378378375,5133,0.0
14828,1,N,2,2,28055,20.0,N,인천,기타,0.0,N,n,0.0,0.0,0.0,0.0,7749,7795.0
3480,1,N,1,3,8468,40.0,N,전남,자영업,0.0,N,n,0.0,0.0,0.0,3877.0,4132,3877.0
1991,2,,2,6,9305,30.0,N,경기,주부,0.0,N,n,0.0,0.0,0.0,0.0,2771,2970.0
2602,1,N,2,6,4444,20.0,N,충북,주부,3747600.0,N,n,0.0,0.0,0.0,0.0,3554,3731.0
11137,1,N,2,0,10555,20.0,N,인천,기타,0.0,N,n,0.0,0.0,0.0,0.0,4892,4996.0
17700,1,N,2,1,12916,20.0,N,광주,기타,0.0,N,n,0.0,0.0,0.0,0.0,4498,4381.0
21562,2,,2,2,7703,99.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
15813,1,N,2,1,17908,99.0,N,서울,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
10470,1,N,2,3,25000,20.0,N,부산,전문직,24388301.0,N,n,0.0,0.0,0.0,3699.0,6469,3699.0
6483,1,N,1,3,0,20.0,N,서울,사무직,0.0,N,n,0.0,0.0,0.0,4692.0,0,4692.0
21776,1,N,1,3,8045,11.0,N,대구,사무직,0.0,N,n,0.0,0.0,0.0,3589.0,5355,3589.0
3105,2,,1,4,0,20.0,N,서울,사무직,0.0,Y,사무직,2.0,1.0,0.0,6226.0,0,11554.0
8422,1,N,2,1,15025,11.0,N,제주,기타,0.0,N,n,0.0,0.0,0.0,0.0,4232,4146.0
20115,1,N,1,3,8685,99.0,N,경남,기타,2008932.0,N,n,0.0,0.0,0.0,0.0,0,0.0
12742,1,N,1,3,22223,12.0,N,인천,기타,0.0,N,n,0.0,0.0,0.0,0.0,2944,2913.0
19555,1,N,2,2,48771,20.0,N,세종,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
7980,1,N,2,3,18055,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,4946,4863.0
20368,1,N,1,8,4166,30.0,N,경북,기타,35993520.0,Y,기타,0.0,0.0,0.0,0.0,1194,1715.0
13592,1,N,1,7,6805,20.0,N,경남,기타,6691200.0,Y,기타,0.0,0.0,0.0,0.0,1608,1600.0
4843,1,N,1,6,12083,20.0,N,대구,자영업,0.0,Y,기타,1.0,3.0,0.0,4813.8378378378375,4012,5299.0
4041,1,Y,1,3,22037,11.0,N,부산,전문직,0.0,N,n,0.0,0.0,0.0,3601.0,6013,3601.0
13269,1,N,1,2,34444,20.0,N,울산,기타,0.0,N,n,0.0,0.0,0.0,0.0,10170,8041.0
9578,1,N,1,5,11326,30.0,N,서울,서비스,0.0,Y,전문직,2.0,2.0,0.0,4269.0,6098,9287.0
20519,1,N,1,6,1085,11.0,N,전북,제조업,0.0,Y,주부,2.0,3.0,0.0,4322.930232558139,3084,4248.0
8500,1,N,2,3,10277,20.0,N,전남,사무직,0.0,N,n,0.0,0.0,0.0,2980.0,4339,2980.0
6202,1,N,1,1,25000,20.0,N,대구,기타,0.0,N,n,0.0,0.0,0.0,0.0,7335,6861.0
11196,1,Y,1,5,26666,20.0,N,서울,자영업,18690000.0,Y,주부,1.0,2.0,0.0,5585.0,0,5585.0
1852,1,N,2,1,9444,20.0,N,대구,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
9557,1,N,1,5,22332,99.0,N,서울,자영업,2919565.0,Y,자영업,2.0,2.0,0.0,5452.0,0,9717.0
12704,1,N,1,4,0,20.0,N,경기,n,0.0,N,n,0.0,0.0,0.0,4374.0,0,4374.0
15025,1,N,2,2,0,20.0,N,경기,기타,2362876.0,Y,기타,0.0,0.0,0.0,0.0,0,3066.0
20996,1,N,1,4,0,20.0,N,경기,사무직,0.0,N,n,0.0,0.0,0.0,5477.0,0,5477.0
10763,1,N,1,6,10972,20.0,N,광주,전문직,0.0,Y,주부,0.0,0.0,0.0,4898.708333333333,4039,4218.0
21928,1,N,1,1,11111,20.0,N,서울,기타,0.0,N,n,0.0,0.0,0.0,0.0,2650,2650.0
17826,1,N,2,0,8194,20.0,N,전북,기타,0.0,N,n,0.0,0.0,0.0,0.0,4089,4225.0
10288,1,N,1,2,22222,20.0,N,대구,기타,0.0,N,n,0.0,0.0,0.0,0.0,8959,8440.0
1444,1,N,2,2,9704,99.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
13092,1,N,2,1,13611,20.0,N,경북,기타,0.0,N,n,0.0,0.0,0.0,0.0,5676,5676.0
381,1,N,1,6,0,20.0,N,경북,1차산업,0.0,Y,주부,1.0,3.0,0.0,4147.0,0,8743.0
2121,1,N,1,0,22500,20.0,N,대구,기타,0.0,N,n,0.0,0.0,0.0,0.0,6590,6357.0
16909,1,N,2,3,10467,13.0,N,경기,서비스,0.0,N,n,0.0,0.0,0.0,3522.0,3845,3522.0
6236,1,Y,2,1,4897,40.0,N,경남,기타,0.0,N,n,0.0,0.0,0.0,0.0,3343,3405.0
1892,1,N,1,2,16388,20.0,N,경기,1차산업,0.0,N,n,0.0,0.0,0.0,3278.0,6066,3278.0
12974,1,N,2,1,21111,20.0,N,부산,기타,0.0,N,n,0.0,0.0,0.0,0.0,5892,5689.0
21629,1,N,2,2,3990,13.0,N,대전,기타,0.0,N,n,0.0,0.0,0.0,0.0,3324,3279.0
13779,1,N,1,6,40555,20.0,N,서울,제조업,0.0,Y,제조업,2.0,2.0,0.0,4322.930232558139,8959,0.0
17097,1,N,2,1,17777,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,5647,5503.0
1433,1,N,2,2,13472,20.0,N,대전,기타,0.0,N,n,0.0,0.0,0.0,0.0,6178,6137.0
3220,1,N,1,4,34722,20.0,N,전북,전문직,0.0,Y,사무직,1.0,1.0,0.0,5300.0,9871,9789.0
3669,1,N,2,2,7361,20.0,N,전남,기타,0.0,N,n,0.0,0.0,0.0,0.0,5455,5525.0
8629,1,Y,1,1,7408,12.0,N,전북,기타,0.0,N,n,0.0,0.0,0.0,0.0,3634,3642.0
17460,1,N,1,3,32916,20.0,N,서울,사무직,20208468.0,N,n,0.0,0.0,0.0,4036.0,9955,4036.0
17612,1,N,1,2,14166,20.0,N,충북,사무직,0.0,N,n,0.0,0.0,0.0,2998.0,4120,2998.0
5978,1,N,2,1,13333,20.0,N,인천,기타,0.0,N,n,0.0,0.0,0.0,0.0,4462,4496.0
21640,1,N,1,1,15053,40.0,N,서울,기타,0.0,N,n,0.0,0.0,0.0,0.0,4427,4354.0
5974,1,N,1,1,7916,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,3280,3312.0
19592,1,Y,2,5,11062,99.0,N,부산,주부,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
194,1,N,1,1,3157,12.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,3659,3643.0
17550,1,N,1,1,27916,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,8395,8464.0
10385,1,N,1,5,0,20.0,N,경기,n,0.0,N,n,0.0,0.0,0.0,4806.0,0,4806.0
10796,1,N,1,2,8148,20.0,N,경북,기타,0.0,N,n,0.0,0.0,0.0,0.0,3301,3166.0
10292,1,N,1,2,18405,99.0,N,부산,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
2891,1,Y,1,5,3159,40.0,N,전남,사무직,3674110.0,Y,사무직,2.0,2.0,0.0,3681.0,5027,7281.0
18130,1,N,1,1,8194,20.0,N,전남,기타,0.0,N,n,0.0,0.0,0.0,0.0,3428,3448.0
1471,1,N,1,2,5972,30.0,N,인천,기타,0.0,N,n,0.0,0.0,0.0,0.0,2856,2824.0
18416,1,N,1,5,0,20.0,N,서울,서비스,105860.0,Y,사무직,2.0,2.0,0.0,4756.0,0,10877.0
20538,1,N,1,6,5285,40.0,N,충북,사무직,20973510.0,Y,n,2.0,3.0,0.0,5403.133333333333,4132,0.0
1874,1,N,1,5,14166,20.0,N,경기,제조업,0.0,Y,자영업,2.0,2.0,0.0,4914.0,6105,9151.0
3524,1,N,1,3,3575,11.0,N,전북,기타,0.0,N,n,0.0,0.0,0.0,0.0,3129,3121.0
4139,1,N,1,2,16111,20.0,N,광주,기타,0.0,N,n,0.0,0.0,0.0,0.0,7795,7587.0
21624,1,N,1,2,8194,20.0,N,광주,기타,0.0,N,n,0.0,0.0,0.0,0.0,3338,3266.0
14906,1,Y,1,6,3332,13.0,N,부산,서비스,0.0,Y,주부,2.0,2.0,0.0,3881.65,0,0.0
10813,1,N,1,2,20972,20.0,N,부산,기타,0.0,N,n,0.0,0.0,0.0,0.0,8727,8727.0
10720,1,N,1,4,25000,20.0,N,대전,자영업,0.0,Y,전문직,1.0,1.0,0.0,4555.0,5346,8219.0
19834,1,N,1,2,10396,30.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,5256,5379.0
19591,1,N,1,6,7850,12.0,N,경기,제조업,0.0,Y,기타,1.0,3.0,0.0,4322.930232558139,5038,0.0
12593,1,N,2,2,3349,12.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,3462,3444.0
10966,1,N,2,2,7627,99.0,N,제주,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
8210,1,Y,1,6,14359,99.0,N,경기,1차산업,19835026.0,Y,주부,1.0,3.0,0.0,4147.0,0,0.0
16611,1,N,1,4,0,20.0,N,경기,n,0.0,Y,사무직,0.0,0.0,0.0,4549.0,0,9018.0
19540,1,N,1,2,20000,30.0,N,서울,사무직,0.0,N,n,0.0,0.0,0.0,3044.0,7771,3044.0
16425,1,N,1,5,11380,99.0,N,경기,제조업,0.0,Y,주부,2.0,2.0,0.0,4455.0,0,4455.0
1490,1,N,1,1,12399,40.0,N,부산,기타,0.0,N,n,0.0,0.0,0.0,0.0,4335,4209.0
8930,1,N,1,2,22777,20.0,N,서울,사무직,0.0,N,n,0.0,0.0,0.0,3143.0,6595,3143.0
1470,1,N,1,2,20000,20.0,N,대전,기타,0.0,N,n,0.0,0.0,0.0,0.0,4789,4883.0
7453,1,N,1,5,8685,99.0,N,경남,서비스,0.0,Y,서비스,1.0,2.0,0.0,5005.0,0,8091.0
174,1,N,1,1,8562,20.0,N,전북,기타,0.0,N,n,0.0,0.0,0.0,0.0,3102,3044.0
16228,1,N,1,5,12217,20.0,N,경기,n,0.0,N,n,0.0,0.0,0.0,4627.3,5646,0.0
8845,1,Y,1,2,1952,13.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,4964,4948.0
21964,1,N,1,3,2900,12.0,N,대구,기타,0.0,N,n,0.0,0.0,0.0,0.0,2218,2215.0
17628,1,N,1,2,9854,99.0,N,경북,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
10229,1,N,1,2,8055,30.0,N,경기,서비스,0.0,N,n,0.0,0.0,0.0,2943.0,4816,2943.0
15495,1,N,2,1,10056,20.0,N,전남,기타,0.0,N,n,0.0,0.0,0.0,0.0,4916,0.0
3272,2,,2,4,23472,20.0,N,경기,사무직,0.0,Y,서비스,0.0,0.0,0.0,4073.0,5665,8215.0
19296,1,N,1,2,13225,99.0,N,부산,사무직,0.0,N,n,0.0,0.0,0.0,2779.0,0,2779.0
6310,1,N,1,2,12222,20.0,N,울산,기타,0.0,N,n,0.0,0.0,0.0,0.0,3462,3158.0
12746,1,N,1,3,26111,20.0,N,대전,기타,0.0,N,n,0.0,0.0,0.0,0.0,7518,7529.0
13894,1,N,1,5,19722,20.0,N,부산,자영업,764100.0,Y,주부,2.0,2.0,0.0,5873.0,10143,5873.0
14672,1,N,2,3,0,20.0,N,서울,사무직,0.0,N,n,0.0,0.0,0.0,3668.0,0,3668.0
7728,1,N,2,4,10300,13.0,N,전북,주부,684580.0,Y,사무직,0.0,0.0,0.0,0.0,3819,4400.0
10931,1,N,2,2,4235,30.0,N,충남,기타,0.0,N,n,0.0,0.0,0.0,0.0,4891,4868.0
8348,1,N,2,1,6797,99.0,N,강원,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
18333,2,,1,6,12568,12.0,N,대구,서비스,0.0,Y,주부,1.0,3.0,0.0,3881.65,5746,5640.0
3824,1,N,1,4,46527,20.0,N,경기,전문직,0.0,N,n,0.0,0.0,0.0,4565.0,10352,4565.0
8703,1,N,1,1,19166,30.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,9032,8963.0
21786,1,N,1,2,8078,12.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,5438,5378.0
5833,1,N,2,2,24988,11.0,N,울산,전문직,0.0,N,n,0.0,0.0,0.0,2767.0,7745,2767.0
19412,1,N,1,6,11673,40.0,N,경남,기타,0.0,Y,서비스,0.0,0.0,0.0,3190.0967741935483,4736,4625.0
3622,1,N,1,2,5500,40.0,N,경남,기타,7928513.0,N,n,0.0,0.0,0.0,0.0,2291,2273.0
10165,1,N,1,3,14870,12.0,N,경기,전문직,0.0,N,n,0.0,0.0,0.0,3454.0,2607,3454.0
11765,1,N,1,5,0,20.0,N,인천,서비스,0.0,Y,주부,2.0,2.0,0.0,4778.0,0,4778.0
10606,1,N,2,6,14305,30.0,N,경기,1차산업,0.0,N,n,0.0,0.0,0.0,4147.0,3390,3390.0
20340,1,N,2,1,7897,99.0,N,경남,기타,0.0,N,n,0.0,0.0,0.0,0.0,0,0.0
4466,1,N,1,1,5317,12.0,N,경남,기타,0.0,N,n,0.0,0.0,0.0,0.0,2949,2908.0
3753,1,N,1,6,0,20.0,N,경기,n,0.0,N,n,0.0,0.0,0.0,4380.4,0,0.0
21486,1,N,1,2,4722,30.0,N,경기,자영업,0.0,N,n,0.0,0.0,0.0,2857.0,4532,2857.0
4483,1,N,2,2,9444,20.0,N,경남,기타,0.0,N,n,0.0,0.0,0.0,0.0,3267,3288.0
16110,1,N,1,5,0,20.0,N,부산,서비스,0.0,Y,주부,0.0,0.0,0.0,4294.0,0,7894.0
16984,1,N,1,2,6490,11.0,N,경기,제조업,0.0,N,n,0.0,0.0,0.0,2844.0,5284,2844.0
17332,1,N,1,1,13835,40.0,N,서울,기타,0.0,N,n,0.0,0.0,0.0,0.0,3203,3272.0
13003,1,N,2,3,18194,20.0,N,전북,전문직,3279150.0,N,n,0.0,0.0,0.0,3429.0,6022,3429.0
12760,1,N,2,2,46466,12.0,N,경기,서비스,0.0,N,n,0.0,0.0,0.0,2556.0,8700,2556.0
10240,1,N,1,2,13194,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,6142,6088.0
13773,1,N,1,6,11666,20.0,N,경기,제조업,0.0,Y,주부,0.0,0.0,0.0,4322.930232558139,4992,5086.0
11040,1,N,1,4,16805,20.0,N,경기,사무직,0.0,Y,주부,2.0,0.0,0.0,4915.0,4505,4915.0
20342,1,N,1,1,2346,40.0,N,전남,기타,0.0,N,n,0.0,0.0,0.0,0.0,2711,2711.0
5880,1,Y,2,2,13886,40.0,N,경기,기타,5151055.0,N,n,0.0,0.0,0.0,0.0,6492,6495.0
1960,1,N,1,2,8055,30.0,N,서울,자영업,0.0,N,n,0.0,0.0,0.0,2668.0,5430,2668.0
19954,1,N,2,2,10000,20.0,N,대전,주부,4869577.0,N,n,0.0,0.0,0.0,0.0,5336,5336.0
19360,2,,1,2,25129,30.0,N,서울,기타,0.0,N,n,0.0,0.0,0.0,0.0,6924,6846.0
8794,1,N,2,0,9495,12.0,N,대구,기타,0.0,N,n,0.0,0.0,0.0,0.0,4666,4651.0
15303,1,N,1,1,17620,40.0,N,광주,기타,0.0,N,n,0.0,0.0,0.0,0.0,6264,5462.0
6307,1,N,2,1,15833,20.0,N,대구,기타,0.0,N,n,0.0,0.0,0.0,0.0,4658,4580.0
2175,1,N,1,4,2081,13.0,N,충북,서비스,0.0,Y,자영업,2.0,0.0,0.0,3544.0,2939,7454.0
12946,1,N,1,2,24027,20.0,N,부산,기타,0.0,N,n,0.0,0.0,0.0,0.0,6668,6583.0
17744,1,Y,1,4,4811,12.0,N,경기,자영업,0.0,N,n,0.0,0.0,0.0,4377.0,3097,4377.0
13339,2,,1,0,43888,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,10230,10147.0
4739,1,N,2,8,16666,20.0,N,대전,주부,0.0,N,n,0.0,0.0,0.0,0.0,2077,1991.0
12966,1,N,1,4,15555,20.0,N,울산,전문직,6797652.0,Y,주부,1.0,0.0,0.0,4414.0,4364,4414.0
20994,1,N,1,4,28333,20.0,N,서울,사무직,0.0,Y,주부,1.0,1.0,0.0,6096.0,9403,6096.0
9590,1,N,1,5,0,20.0,N,광주,제조업,0.0,Y,기타,1.0,1.0,0.0,3387.0,0,7077.0
3679,1,N,1,2,7023,12.0,N,부산,기타,0.0,N,n,0.0,0.0,0.0,0.0,5463,5433.0
8214,1,N,2,6,4957,12.0,N,경북,주부,0.0,Y,n,1.0,3.0,0.0,0.0,3638,3588.0
3643,1,N,1,2,5705,12.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,2371,2362.0
10468,1,N,1,3,5694,30.0,N,인천,서비스,10557920.0,N,n,0.0,0.0,0.0,3395.0,2784,3395.0
11351,1,N,1,1,24444,20.0,N,대구,기타,0.0,N,n,0.0,0.0,0.0,0.0,6942,6597.0
3694,1,N,1,2,14444,20.0,N,인천,기타,0.0,N,n,0.0,0.0,0.0,0.0,4168,4116.0
19323,1,N,1,2,11666,30.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,6226,6188.0
19374,1,N,1,2,37916,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,7901,7532.0
3567,1,Y,1,3,5378,11.0,N,광주,기타,0.0,N,n,0.0,0.0,0.0,0.0,4980,4976.0
12566,2,,1,2,22777,20.0,N,광주,기타,0.0,N,n,0.0,0.0,0.0,0.0,9054,7491.0
13553,1,N,1,1,9722,30.0,N,전북,기타,2398253.0,N,n,0.0,0.0,0.0,0.0,4070,4070.0
1488,1,N,1,1,7802,20.0,N,충북,기타,0.0,N,n,0.0,0.0,0.0,0.0,2666,2654.0
150,1,N,1,4,14722,20.0,N,전북,서비스,0.0,Y,주부,2.0,1.0,0.0,4565.0,5897,4565.0
5558,1,N,1,4,40416,20.0,N,대구,자영업,6967160.0,Y,주부,1.0,1.0,0.0,5670.0,10394,5670.0
19918,1,N,2,1,3550,12.0,N,대구,기타,0.0,N,n,0.0,0.0,0.0,0.0,3857,3835.0
2437,1,N,1,1,7475,12.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,4028,4005.0
14746,1,N,1,2,20416,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,8192,8123.0
6037,1,N,1,5,3573,12.0,N,대구,제조업,0.0,Y,주부,2.0,2.0,0.0,4127.0,4929,4127.0
10218,2,,1,2,79305,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,12302,12027.0
19377,1,N,1,1,21111,20.0,N,경북,기타,0.0,N,n,0.0,0.0,0.0,0.0,6073,5531.0
19057,1,N,1,4,6476,11.0,N,전북,서비스,0.0,N,n,0.0,0.0,0.0,4252.0,3501,4252.0
18707,1,N,1,5,7440,12.0,N,서울,서비스,0.0,Y,서비스,1.0,1.0,0.0,4298.0,3427,8103.0
10054,1,N,1,3,27500,20.0,N,경기,사무직,10344710.0,N,n,0.0,0.0,0.0,4086.0,7131,4086.0
1474,1,N,1,2,20000,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,5275,5338.0
8159,1,N,1,2,2849,12.0,N,충북,사무직,0.0,N,n,0.0,0.0,0.0,2296.0,2604,2296.0
4164,1,Y,1,5,5277,30.0,N,부산,서비스,0.0,Y,자영업,2.0,2.0,0.0,4290.0,4339,8967.0
3476,1,N,1,3,9466,99.0,N,충남,사무직,30997967.0,N,n,0.0,0.0,0.0,3765.0,0,3765.0
3716,1,Y,1,1,9027,20.0,N,전북,기타,6370600.0,N,n,0.0,0.0,0.0,0.0,3138,3138.0
7199,1,N,1,6,6666,30.0,N,경남,제조업,11820371.0,Y,주부,2.0,2.0,0.0,4240.0,4416,4240.0
17009,1,Y,1,2,18261,12.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,2706,2681.0
6403,1,N,2,5,8691,11.0,N,광주,주부,0.0,Y,사무직,0.0,0.0,0.0,0.0,0,6745.0
7034,1,N,1,7,13536,30.0,N,인천,자영업,0.0,Y,자영업,0.0,0.0,0.0,0.0,2337,0.0
8213,1,Y,2,6,10608,12.0,N,서울,주부,0.0,Y,1차산업,0.0,0.0,0.0,0.0,4929,5772.0
21994,1,N,2,5,0,20.0,N,강원,전문직,0.0,N,n,0.0,0.0,0.0,4899.0,0,4899.0
21642,2,,1,1,15477,12.0,N,서울,기타,0.0,N,n,0.0,0.0,0.0,0.0,3901,3906.0
16063,1,Y,1,6,3472,20.0,N,경남,자영업,17606050.0,Y,n,3.0,2.0,0.0,4616.0,3350,4616.0
12919,1,N,2,3,14362,20.0,N,부산,주부,0.0,N,n,0.0,0.0,0.0,0.0,4299,4249.0
3738,1,N,2,1,8320,12.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,3923,3880.0
10760,1,N,1,3,10000,30.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,3555,3525.0
8379,1,N,1,5,11111,20.0,N,경남,전문직,0.0,Y,자영업,2.0,2.0,0.0,4784.0,7302,9441.0
19599,1,N,1,2,2659,12.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,5026,5010.0
19286,1,N,2,2,22083,20.0,N,대구,전문직,0.0,N,n,0.0,0.0,0.0,3022.0,8802,3022.0
17254,1,N,2,3,5833,30.0,N,경남,기타,17878212.0,N,n,0.0,0.0,0.0,0.0,2958,2937.0
12538,1,N,1,2,5630,30.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,1928,1982.0
8139,1,N,2,2,50972,20.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,10826,10640.0
17030,1,N,1,2,23333,20.0,N,울산,기타,0.0,N,n,0.0,0.0,0.0,0.0,9164,9086.0
203,1,N,2,1,4936,40.0,N,전남,기타,0.0,N,n,0.0,0.0,0.0,0.0,3489,3489.0
5137,1,N,1,5,7083,30.0,N,부산,제조업,10062000.0,Y,기타,1.0,2.0,0.0,4460.0,5474,8213.0
10488,1,N,1,3,15694,20.0,N,전남,기타,0.0,N,n,0.0,0.0,0.0,0.0,5373,5327.0
8135,1,N,1,2,19027,20.0,N,경기,사무직,0.0,N,n,0.0,0.0,0.0,2576.0,7274,2576.0
13767,1,N,2,6,5440,12.0,N,경기,n,0.0,N,n,0.0,0.0,0.0,4380.4,3444,0.0
20984,1,N,2,4,17395,99.0,N,서울,주부,5144212.0,Y,서비스,1.0,2.0,0.0,0.0,0,4697.0
8203,1,N,2,1,18622,11.0,N,경기,기타,0.0,N,n,0.0,0.0,0.0,0.0,4642,4608.0
4514,1,N,1,2,17500,20.0,N,인천,사무직,0.0,N,n,0.0,0.0,0.0,3154.0,0,3154.0
